0,1,2,3
6181,226223,Unner Egga,Flurname
6052,226227,Tanni,Flurname
6058,226227,Tanni,Flurname
6056,226238,Töuer,Flurname
6057,226239,Hälmischbode,Flurname
6007,226241,Rosswang,Flurname
6181,226242,Malische,Flurname
6056,226248,Fuggsture,Flurname
6181,226249,Brand,Flurname
6181,226255,Ze Kapällu,Flurname
6181,226257,Schweibe,Flurname
6007,226270,Chatzulecher,Flurname
6181,226273,Unner der Flüe,Flurname
6056,226282,Hellera,Flurname
6181,226286,Kapällu,Flurname
6007,226290,Bi der Kapälla,Flurname
6205,226290,Bi der Kapälla,Flurname
6056,226293,Flietji,Flurname
6052,226300,Schranni,Flurname
6052,226301,Zigere,Flurname
6056,226308,Hockmatta,Flurname
6007,226312,Pfarrherrualpa,Flurname
6181,226320,Sägschfischi,Flurname
6007,226334,Unner Staful,Flurname
6181,226342,Roosmatte,Flurname
6007,226352,Lugibielti,Flurname
6056,226360,Niwe Gräiche,Flurname
6056,226361,Rufenewald,Flurname
6056,226369,Golebiel,Flurname
6181,226371,Steimatte,Flurname
6181,226398,Gugul,Flurname
6056,226401,Ze Sicke,Flurname
6203,226403,Hängela,Flurname
6007,226407,Blattjer,Flurname
6205,226407,Blattjer,Flurname
6181,226408,Golmuegg,Flurname
6007,226409,Sattle,Flurname
6181,226415,Striche,Flurname
6181,226431,Roorbodu,Flurname
6052,226452,Raafgarte,Flurname
6058,226452,Raafgarte,Flurname
6007,226461,Chapulubodu,Flurname
6056,226484,Haltini,Flurname
6181,226490,Chilchmatte,Flurname
6052,226502,Aschpi,Flurname
6058,226502,Aschpi,Flurname
6052,226508,Obflie,Flurname
6056,226514,Steimatta,Flurname
6181,226520,Sigristuschir,Flurname
6205,226525,Bättmerstaful,Flurname
6007,226531,Bodu,Flurname
6205,226536,Donnerstaful,Flurname
6181,226539,Biel,Flurname
6181,226548,Egga,Flurname
6007,226558,Gschorr,Flurname
6007,226571,Gigula,Flurname
6007,226574,Nill,Flurname
6205,226574,Nill,Flurname
6007,226588,Gasserwald,Flurname
6181,226592,Heifort,Flurname
6007,226595,Schwiiflüe,Flurname
6181,226604,Chiematte,Flurname
6181,226609,Reif,Flurname
6181,226614,Birchelti,Flurname
6007,226615,Ober Staful,Flurname
6056,226619,Bumma,Flurname
6007,226621,Chiematta,Flurname
6007,226627,Ufum Ofu,Flurname
6205,226627,Ufum Ofu,Flurname
6056,226657,Ze Zimmere,Flurname
6181,226663,Hängula,Flurname
6181,226665,Chumme,Flurname
6052,226681,Chilchegüet,Flurname
6058,226681,Chilchegüet,Flurname
6181,226708,Wälligstaful,Flurname
6205,226714,Alpmatte,Flurname
6056,226723,Blatt,Flurname
6007,226730,Galu,Flurname
6181,226738,Hofure,Flurname
6056,226742,Bord,Flurname
6007,226749,Chrizji,Flurname
6007,226751,Lüsga,Flurname
6054,226779,Flüewald,Flurname
6054,226782,Uf der Flüe,Flurname
6054,226786,Schineregmach,Flurname
6054,226790,Oberi Halta,Flurname
6054,226791,Blangg,Flurname
6054,226815,Chummenacher,Flurname
6054,226834,Im Hane,Flurname
6054,226839,Chäumatta,Flurname
6054,226844,Zwischet de Wäge,Flurname
6054,226870,Biel,Flurname
6054,226871,Schratt,Flurname
6054,226877,Stafustatt,Flurname
6076,226908,Gälmer,Flurname
6076,226932,Zwingewald,Flurname
6076,226938,Tanne,Flurname
6076,226939,Biine,Flurname
6076,226944,Niwland,Flurname
6076,226945,Turebode,Flurname
6076,226962,Chrääje,Flurname
6076,226971,Oberweid,Flurname
6076,226991,Ihangel,Flurname
6076,227005,Wiichel,Flurname
6076,227016,Milibode,Flurname
6076,227033,Stäckehüs,Flurname
6076,227037,Wingestüde,Flurname
6076,227046,Heeji,Flurname
6076,227056,Hubel,Flurname
6076,227059,Unnerweid,Flurname
6076,227069,Zwisched Gasse,Flurname
6076,227095,Ägenespitz,Flurname
6076,227104,Sicke,Flurname
6076,227113,Hiischene,Flurname
6076,227118,Niwschiir,Flurname
6076,227145,Wand,Flurname
6076,227172,Spissmatte,Flurname
6076,227178,Lärcheije,Flurname
6076,227196,Grossi Stüde,Flurname
6076,227217,Bifig,Flurname
6076,227228,Zäämatte,Flurname
6076,227245,Gale,Flurname
6076,227254,Eije,Flurname
6076,227268,Murmeteweng,Flurname
6076,227269,Bockspiegel,Flurname
6076,227270,Plänggerli,Flurname
6076,227271,Gletsch,Flurname
6076,227272,Ture,Flurname
6076,227273,Biel,Flurname
6076,227274,Chalberwang,Flurname
6076,227275,Meiewang,Flurname
6077,227379,Sita,Flurname
6077,227419,Zwächta,Flurname
6077,227438,Chauberweid,Flurname
6077,227450,Glimmebieu,Flurname
6077,227458,Ober Hostette,Flurname
6077,227464,Göüchheit,Flurname
6077,227470,Chriz,Flurname
6077,227473,Richutschmatterwaud,Flurname
6077,227489,Bord,Flurname
6077,227491,Schmitte,Flurname
6077,227502,Ta,Flurname
6077,227522,Stitzene,Flurname
6077,227527,Hundschepfi,Flurname
6077,227542,Rufibord,Flurname
6077,227558,Unner Hostette,Flurname
6077,227586,Ägerta,Flurname
6077,227588,Walji,Flurname
6077,227603,Fura,Flurname
6077,227644,Richutschmatt,Flurname
6077,227647,Houere,Flurname
6077,227662,Sattu,Flurname
6077,227670,Geere,Flurname
6077,227701,Luss,Flurname
6077,227704,Riti,Flurname
6077,227706,Ritscha,Flurname
6077,227727,Bode,Flurname
6077,227744,Bieu,Flurname
6077,227759,Niederegade,Flurname
6009,227871,Nideralp,Flurname
6011,227872,Alphitte,Flurname
6011,227875,Äbili,Flurname
6009,227878,Gstei,Flurname
6011,227882,Homatta,Flurname
6011,227885,Stuba,Flurname
6011,227886,Maschihuis,Flurname
6008,227891,Tschiife,Flurname
6011,227893,Corwetsch,Flurname
6009,227897,Bielti,Flurname
6011,227907,Furggmatta,Flurname
6009,227912,Rafji,Flurname
6011,227912,Rafji,Flurname
6009,227913,Stelli,Flurname
6011,227913,Stelli,Flurname
6009,227914,Chnubla,Flurname
6011,227917,Matte,Flurname
6011,227922,Brunnu,Flurname
6009,227929,Niwa,Flurname
6011,227929,Niwa,Flurname
6009,227932,Furiwald,Flurname
6011,227936,Pradetsch,Flurname
6009,227937,Hostettwald,Flurname
6009,227939,Balma,Flurname
6011,227939,Balma,Flurname
6008,227940,Schallbett,Flurname
6008,227943,Dooruwaldji,Flurname
6011,227944,Bärnetscha,Flurname
6011,227946,Alte Staful,Flurname
6009,227947,Zukermatta,Flurname
6009,227948,Läger,Flurname
6008,227949,Wintrigmatta,Flurname
6011,227955,Sal,Flurname
6009,227960,Stalde,Flurname
6011,227967,Galbodu,Flurname
6011,227968,Dristul,Flurname
6011,227972,Gletscherna,Flurname
6009,227974,Chluismatte,Flurname
6009,227975,Bärumatta,Flurname
6011,227976,Niw Hitta,Flurname
6009,227981,Kopür,Flurname
6011,227981,Kopür,Flurname
6009,227982,Engi,Flurname
6011,227982,Engi,Flurname
6011,227986,Escherschbalma,Flurname
6008,227990,Bärufalla,Flurname
6011,228004,Spittulmatta,Flurname
6009,228006,Lärchmatte,Flurname
6009,228007,Sicka,Flurname
6011,228008,Waldmatte,Flurname
6008,228022,Chaltwasser,Flurname
6008,228025,Wiiss Löüb,Flurname
6009,228027,Breits Loib,Flurname
6009,228029,Chatzustafil,Flurname
6009,228030,Giblatt,Flurname
6009,228035,Stäg,Flurname
6009,228036,Hopsche,Flurname
6009,228038,Bielti,Flurname
6009,228039,Sirwoltu,Flurname
6011,228040,Fäsper,Flurname
6009,228045,Seemättelti,Flurname
6011,228047,Junge Staful,Flurname
6009,228049,Blattu,Flurname
6008,228050,Schrickbodo,Flurname
6009,228056,Biel,Flurname
6011,228058,Rossbodu,Flurname
6011,228063,Waligigufer,Flurname
6011,228073,Rohrli,Flurname
6011,228082,Fet,Flurname
6011,228084,Bifigjini,Flurname
6011,228091,Ta,Flurname
6009,228102,Fura,Flurname
6009,228104,Rossbodustaful,Flurname
6011,228110,Gassa,Flurname
6011,228112,Bodumatta,Flurname
6009,228115,Beschmoos,Flurname
6009,228119,Saliwald,Flurname
6009,228122,Bärtschiwang,Flurname
6011,228122,Bärtschiwang,Flurname
6009,228127,Boimjini,Flurname
6009,228131,Hostett,Flurname
6009,228136,Niwi Hitte,Flurname
6181,228172,Ägrete,Flurname
6181,228211,Steigle,Flurname
6181,228213,Manggipa,Flurname
6181,228215,Burg,Flurname
6008,228283,Kobli,Flurname
6008,228306,Bachtoli,Flurname
6299,228354,Lengu Bobme,Flurname
6007,228448,Wanna,Flurname
6299,228451,Zer Vischpa,Flurname
6008,228462,Bifig,Flurname
6007,228485,Verbrannt Sita,Flurname
6007,228490,Lischubodo,Flurname
6008,228523,Burgsita,Flurname
6008,228532,Gärschterna,Flurname
6299,228551,Vischpuräbe,Flurname
6008,228572,Alte Schiessstand,Flurname
6007,228588,Lärchwald,Flurname
6008,228640,Äbeli,Flurname
6008,228689,Eijulti,Flurname
6008,228720,Schweggia,Flurname
6008,228728,Cheer,Flurname
6299,228739,Im Grindji,Flurname
6008,228750,Acherabiela,Flurname
6008,228764,Müürini,Flurname
6007,228766,Ze Trogu,Flurname
6299,228799,Blattachra,Flurname
6008,228851,Sander,Flurname
6008,228862,Hasulwäg,Flurname
6008,228870,Lengu Matte,Flurname
6007,228887,Schneebodi,Flurname
6007,228932,Matttschuggo,Flurname
6299,228989,Esch,Flurname
6008,228993,Riti,Flurname
6008,229035,Chilchuachra,Flurname
6008,229054,Sattulledi,Flurname
6007,229063,Undru Fure,Flurname
6007,229070,Staafel,Flurname
6007,229098,Obru Fure,Flurname
6007,229100,Chlei Wanni,Flurname
6007,229104,Reschti,Flurname
6008,229125,Poolti,Flurname
6007,229133,Mälchini,Flurname
6008,229177,Gras,Flurname
6008,229186,Schweggje,Flurname
6007,229236,Liichflüe,Flurname
6007,229237,Chrinna,Flurname
6008,229260,Chüobiela,Flurname
6008,229272,Doornerbodo,Flurname
6007,229286,Alt Staafel,Flurname
6008,229302,Stapfu,Flurname
6008,229305,Hinner der Burg,Flurname
6008,229332,Schmeli,Flurname
6008,229350,Blattflüo,Flurname
6007,229411,Morguweide,Flurname
6008,229423,Chännulmatte,Flurname
6007,229432,Seilrichti,Flurname
6299,229441,Rieder,Flurname
6299,229443,Märufelli,Flurname
6008,229453,Wässerbodo,Flurname
6008,229465,Mattini,Flurname
6008,229467,Lowwina,Flurname
6007,229493,Obru Burge,Flurname
6008,229498,Scheeni,Flurname
6008,229503,Lochji,Flurname
6299,229512,Hasol,Flurname
6008,229551,Ägerta,Flurname
6008,229558,Ziilti,Flurname
6007,229569,Alpmatte,Flurname
6299,229590,Gsteiwald,Flurname
6118,229604,Bännereiju,Flurname
443,229616,La Tuilerie,Flurname
6118,229649,Driescht,Flurname
6118,229660,Milachra,Flurname
6118,229661,Birchmattä,Flurname
6118,229668,Ägärduschachär,Flurname
6118,229671,Zälgji,Flurname
6104,229681,Teif Sal,Flurname
6118,229773,Obru Achra,Flurname
6118,229833,Längi Achra,Flurname
6104,229844,Schallbett,Flurname
6118,229885,Ubermäleessär,Flurname
6104,229896,Scheenu Feesch,Flurname
6118,229922,Hinnärum Biel,Flurname
6118,229926,Wachthüsi,Flurname
6118,229954,Wannje,Flurname
6118,229973,Dri Tirlini,Flurname
6104,229982,Schwarzi Bedu,Flurname
6119,230013,Ober Lochwald,Flurname
6118,230015,Eggelti,Flurname
6118,230020,Undri Mettjä,Flurname
6118,230026,Twärmattu,Flurname
6118,230043,Schnittlöich,Flurname
6118,230045,Obäreiju,Flurname
6118,230046,Ägärtä,Flurname
6118,230054,Chimattä,Flurname
6118,230055,Rottachra,Flurname
6118,230067,Martischeiju,Flurname
6118,230077,Tännji,Flurname
6118,230080,Leiträ,Flurname
6118,230088,Am Tschingil,Flurname
6118,230089,Hundschipfu,Flurname
6118,230102,Windschniidi,Flurname
6118,230122,Dorf,Flurname
6118,230129,Giessu,Flurname
6118,230142,Steiachra,Flurname
6118,230143,Haltä,Flurname
6118,230146,Riti,Flurname
6104,230147,Chollertschugguwald,Flurname
6118,230190,Zär Mili,Flurname
6118,230201,Schlussil,Flurname
6118,230206,Lächu,Flurname
6118,230210,Gross Bärg,Flurname
6104,230239,Tschorini,Flurname
6104,230244,Chollertschuggu,Flurname
6283,230250,Schmidobodo,Flurname
445,230252,Haut des Vieilles,Flurname
6282,230268,Hüetrufina,Flurname
6282,230279,Alt Güet,Flurname
6112,230291,Giigi Mittilstafil,Flurname
6298,230292,Höüptmasch Bodu,Flurname
6282,230294,Holerch,Flurname
6292,230302,Egga,Flurname
6298,230303,Gritte,Flurname
6289,230304,Müüre,Flurname
6298,230312,Hundschipfe,Flurname
6282,230313,Fuggsgufer,Flurname
6289,230316,Spärwurze,Flurname
6282,230317,Erilhalte,Flurname
6289,230325,Bord,Flurname
6292,230331,Ober Sänggini,Flurname
6289,230333,Hoferälpi,Flurname
6289,230334,Meiggerwald,Flurname
6292,230345,Riedji,Flurname
6104,230346,Niggelingu,Flurname
6282,230347,Aschp,Flurname
6292,230357,Wässerflüe,Flurname
6282,230372,Schweibu,Flurname
6292,230374,Dili,Flurname
6289,230378,Obru Brend,Flurname
6283,230387,Undre Schalb,Flurname
6283,230398,Gartwald,Flurname
6292,230401,Unner Sänggini,Flurname
6299,230412,Eschwald,Flurname
6289,230420,Zum obru Hüs,Flurname
6292,230431,Gafine,Flurname
6282,230435,Leim,Flurname
6292,230436,Jungu,Flurname
6104,230447,Bliischini,Flurname
6283,230448,Erbji,Flurname
6283,230450,Inner Allmei,Flurname
6298,230469,Wiitu Achra,Flurname
6282,230472,Tirbilwang,Flurname
6104,230481,Wurzwald,Flurname
6289,230488,Siwine,Flurname
6289,230491,Saaser Vischpu,Flurname
6299,230495,Eschräbe,Flurname
6282,230521,Grüöbjini,Flurname
6282,230541,Millerschacher,Flurname
6289,230547,Chalberweigji,Flurname
6283,230550,Chieschiirli,Flurname
6299,230574,Ze Tännu,Flurname
6283,230576,Ändwäga,Flurname
6292,230581,Sparru,Flurname
6298,230589,Gafini,Flurname
6283,230593,Sattol,Flurname
6282,230595,Bielwald,Flurname
6289,230604,Unnru Brend,Flurname
6282,230605,Werlischwald,Flurname
6298,230606,Teelwald,Flurname
6282,230611,Chreje,Flurname
6292,230613,Chaschtulwang,Flurname
6282,230624,Eril,Flurname
6299,230628,Ritiachra,Flurname
6283,230631,Jooschtegga,Flurname
6289,230632,Zum altu Hüs,Flurname
6282,230655,Rafgartu,Flurname
6289,230663,Nacku,Flurname
6289,230669,Brendtschugge,Flurname
6282,230673,Flüo,Flurname
6283,230674,Gartini,Flurname
6283,230676,Ober Chinni,Flurname
6282,230681,Chaltbrunnu,Flurname
6282,230685,Zen Eisten,Flurname
6282,230687,Fliebalmu,Flurname
6282,230689,In e Achru,Flurname
6282,230690,Erbji,Flurname
6298,230693,Sädolti,Flurname
6282,230698,Ze Walku,Flurname
6282,230706,Zer Ramschflüo,Flurname
6289,230707,Fellmatte,Flurname
6292,230719,Schilfgädi,Flurname
6104,230721,Chummetji,Flurname
6282,230726,Deib,Flurname
6289,230727,Brenurächti,Flurname
6282,230736,Halte,Flurname
6282,230738,Windegga,Flurname
6282,230743,Zum Ta,Flurname
6289,230751,Sandertschuggu,Flurname
6292,230758,Medji,Flurname
6282,230766,Lengiisch,Flurname
6282,230770,Hüetegga,Flurname
6289,230781,Meiggerli,Flurname
6282,230784,Rüezi,Flurname
6283,230787,Unnerbächji,Flurname
6282,230791,Ze Schmidu,Flurname
6292,230793,Lerchji,Flurname
6282,230805,Eggelti,Flurname
6289,230807,Wang,Flurname
6282,230810,Zer Mattu,Flurname
6282,230816,Tirbelwang,Flurname
6298,230825,Riedji,Flurname
6292,230829,Wintergadme,Flurname
6298,230834,Roore,Flurname
6298,230835,Chalchhalta,Flurname
6298,230837,Stüdersädolti,Flurname
6283,230838,Grossbärg,Flurname
6282,230842,Ahoru,Flurname
6282,230846,Stellinu,Flurname
6298,230855,Wasserschloss,Flurname
6112,230873,Giigi Oberstafil,Flurname
6282,230880,Ze Briggiltinu,Flurname
6289,230881,Rittmal,Flurname
6282,230883,Bielandi,Flurname
6282,230887,Erilwald,Flurname
6289,230888,Tewaldji,Flurname
6282,230890,Galgera,Flurname
6282,230894,Gsteinet,Flurname
6282,230911,Schmiderbirche,Flurname
6282,230919,Biisse,Flurname
6283,230923,Gufersch Bodo,Flurname
6283,230934,Engi,Flurname
6282,230940,Sengji,Flurname
6104,230942,Wiss Flieji,Flurname
6282,230952,Eia,Flurname
6282,230953,Mettja,Flurname
6282,230961,Gärschteruwald,Flurname
6282,230963,Salflüe,Flurname
6282,230976,Schweibuwald,Flurname
6289,230978,Unner Rittmal,Flurname
6282,231000,Salhowwete,Flurname
6282,231001,Blatta,Flurname
6282,231003,Findelbärg,Flurname
6292,231004,Unnerbächji,Flurname
6282,231011,Biele,Flurname
6293,231017,Hosal,Flurname
6289,231019,Moss,Flurname
6282,231028,Walderbrand,Flurname
6283,231029,Chinni,Flurname
6298,231032,Verbrannta,Flurname
6292,231035,Bodu,Flurname
6288,231043,Stafel,Flurname
6288,231044,Stafel,Flurname
6011,231045,Fa,Flurname
6288,231061,Lengi Müru,Flurname
6288,231062,Zum Stäg,Flurname
6290,231070,Stafelwald,Flurname
6288,231073,Feechi,Flurname
6290,231076,Hannig,Flurname
6291,231081,Ufum Güet,Flurname
6288,231102,Senru,Flurname
6288,231103,Unner dum Biel,Flurname
6289,231109,Saaser Vischpu,Flurname
6290,231110,Hinner de Ziinu,Flurname
6288,231113,Haltuwald,Flurname
6288,231117,Vogelwalgi,Flurname
6288,231120,Undri Lomattu,Flurname
6288,231122,Bielwald,Flurname
6290,231133,Biine,Flurname
6288,231136,Obergüet,Flurname
6289,231145,Üssri Leeni,Flurname
6290,231149,Ort,Flurname
6291,231150,Chriter,Flurname
6288,231151,Edelgassu,Flurname
6288,231160,Halumatte,Flurname
6288,231162,Ine Bielu,Flurname
6288,231164,Spisse,Flurname
6290,231164,Spisse,Flurname
6288,231171,Zer Briggu,Flurname
6290,231172,Ober Chalmattu,Flurname
6288,231176,Bord,Flurname
6288,231183,Täälu,Flurname
6288,231196,Zelli,Flurname
6288,231197,Leenbodu,Flurname
6288,231198,Bord,Flurname
6290,231210,Bifig,Flurname
6288,231212,Bielmatte,Flurname
6288,231221,Bodme,Flurname
6290,231224,Hirsch,Flurname
6288,231225,Dischtel,Flurname
6290,231225,Dischtel,Flurname
6290,231226,Gämschplatte,Flurname
6289,231227,Rote Brunnu,Flurname
6290,231228,Gand,Flurname
6290,231233,Stafle,Flurname
6290,231237,Trift,Flurname
6289,231248,Furrisch Weid,Flurname
6288,231249,Bifig,Flurname
6288,231257,Ufum Biel,Flurname
6288,231263,Biele,Flurname
6288,231267,Obri Lomattu,Flurname
6290,231271,Mälig,Flurname
6487,231283,Grande Racine,Flurname
6287,231313,Windbeeschti,Flurname
6295,231373,Ober Blasji,Flurname
6287,231398,Obri Rüetze,Flurname
6292,231409,Bärubalma,Flurname
6287,231545,Schurtiggädi,Flurname
6287,231552,Egga,Flurname
6287,231597,Drieste,Flurname
6292,231709,Bärgji,Flurname
6295,231742,Eggstadel,Flurname
6087,231818,Les Bauxes,Flurname
6083,231834,Les Tsigerisses,Flurname
6083,231844,Fergan,Flurname
6087,231848,Les Raccards,Flurname
6083,231891,La Tsapelle,Flurname
6083,231892,Le Tsalè du Tsaté,Flurname
6083,231893,Tsalè de Bréonna,Flurname
6084,231894,Allève,Flurname
6084,231896,Remointse de Novèlé,Flurname
6084,231897,Chaulouè,Flurname
6084,231898,Pramosson,Flurname
6133,231900,Chibo d'en Bas,Flurname
6133,231901,Chibo d'en Haut,Flurname
6024,231926,Le Denâ Vyô,Flurname
6024,231927,Poeussë,Flurname
6024,231929,Les Clos de Siviez,Flurname
6024,231930,Le Denâ de Poé,Flurname
6032,231931,Le Plan des Crétons,Flurname
6037,231932,Boussine,Flurname
6037,231933,Plan Goli,Flurname
6032,231934,Chalet d'Amont,Flurname
6032,231935,Les Grands Plans,Flurname
6037,231937,Médran,Flurname
6037,231941,Madzeria,Flurname
6032,231943,Les Six Rodzes,Flurname
6037,231944,Le Vingt-Huit,Flurname
6037,231945,Les Ruinettes,Flurname
6037,231946,Le Lancet,Flurname
6037,231947,Patiéfray,Flurname
6083,231948,Tsalè de Pragra,Flurname
6083,231949,Remointse de Pragra,Flurname
6083,231950,Remointse du Ché Blanc,Flurname
2138,231970,Planfretz,Flurname
2163,231970,Planfretz,Flurname
1403,231977,Unter Teufimatt,Flurname
6084,231981,Orchère,Flurname
6083,231994,Bèplan,Flurname
6083,231995,La Noûva,Flurname
6083,231996,Tsalè de la Vouasson,Flurname
6083,231997,Les Tsijiores Nouves,Flurname
6084,231998,La Barme,Flurname
6139,231999,Arbi,Flurname
6037,232001,Ecuries de la Lia,Flurname
6083,232002,Remointse de Bréonna,Flurname
6083,232005,La Noûva,Flurname
6083,232006,La Tsarmette,Flurname
6083,232007,Tsalè du Prélèt,Flurname
6252,232008,Le Lauché,Flurname
6252,232009,Les Ziettes,Flurname
6252,232010,Les Gros Lapecs,Flurname
6252,232012,Composana,Flurname
6252,232013,Tsijère de la Vatse,Flurname
6252,232014,Le Grand Chiesso,Flurname
6083,232015,Mayens du Cotter,Flurname
605,232018,Geissmatt,Flurname
1407,232033,Loch,Flurname
1403,232041,Fontanen,Flurname
1403,232042,Fluonalp,Flurname
1403,232043,Rieben,Flurname
1405,232044,Dundel,Flurname
3784,232045,Rifugi dals Chamuotschs,Flurname
3792,232046,Riciöl,Flurname
1403,232052,Schwander Unterwengen,Flurname
1403,232053,Sachsler Unterwengen,Flurname
1403,232054,Stäfeli,Flurname
1403,232057,Loo,Flurname
1407,232065,Rorersmatt,Flurname
1407,232066,Ochsenalp,Flurname
1407,232067,Hohnegg,Flurname
906,232071,Oberer Grossenbumbach,Flurname
906,232072,Oberer Scheidzaunhubel,Flurname
906,232073,Unterer Scheidzaunhubel,Flurname
6032,232075,L'Hospitalet,Flurname
6032,232076,Le Mottey,Flurname
6032,232080,Champ Long,Flurname
6033,232084,Bavon,Flurname
6032,232106,Fournoutse,Flurname
6033,232122,Le Chapelet,Flurname
6032,232123,Les Tronchets,Flurname
6037,232124,Pro Michaud,Flurname
6032,232129,Les Côtes du Crêt,Flurname
6032,232132,Cordonne,Flurname
6032,232136,Fourtse,Flurname
6032,232146,Le Plan Batade,Flurname
6032,232181,Le Plan de Sale,Flurname
6032,232182,Rebéty,Flurname
6032,232184,Challand,Flurname
6033,232192,Le Folliè,Flurname
6131,232201,Barmay,Flurname
6032,232202,Tsalevey,Flurname
6033,232206,Derrière Allèves,Flurname
